Hope is the easiest thing that turn into dust.,Prachi Prangya Agasti,Dance with Me,"{'passion', 'hope', 'romance', 'love'}"
"You, Faery Man, are wonderful.",Desiree Williams,Illusionary,{'romance'}
I am the shadow of the flame.,Victoria Aveyard,Red Queen,{'romance'}
You are every missing part of me.,Barbara Avon,The Promise,{'romance'}
Half the pleasure is in the anticipatin' of it.,Leigh Ann Edwards,The Witch's Daughter,{'romance'}
"Because I could feel you, I was drowning with you.",noehen,Octavius,{'romance'}
How do you ever hold on to anybody?,Elizabeth Wein,The Pearl Thief,{'romance'}
Looking up at the stars and smoking in silence.,Elizabeth Wein,The Pearl Thief,{'romance'}
Falling in love with you was not happenstance,Nicole Deese,A New Shade of Summer,"{'inspirational', 'romance'}"
The only thing I know about me is that it is you.,Gwen Calvo,Cocaine Masks: Cocaine Masks,{'romance'}
وكيف تنساني يا كل ناسي,Azza Bondok,ديستوبيا,"{'romance', 'love'}"
I do not fear the darkness. It fears me.,Grace Willows,Not On My Watch,"{'passion', 'love', 'fear', 'romance'}"
I would want forever with you.,Penny Reid,Grin and Beard It,"{'passion', 'romance', 'love'}"
Zendagi Migzara,Khaled Hosseini,The Kite Runner,{'romance'}
"Once bitten, totally smitten.",Mari Mancusi,Stake That,{'romance'}
The past is just that.,B.J. Daniels,Dead Ringer,{'romance'}
Isn't it lovely to be lovely me!,Nancy Mitford,The Pursuit of Love & Love in a Cold Climate,{'romance'}
Hope is a waking dream.,Aristotle,,{'hope'}
"Hope is a good breakfast, but it is a bad supper.",Francis Bacon,,{'hope'}
My life is a perfect graveyard of buried hopes.,L.M. Montgomery,Anne of Green Gables,{'hope'}
Oft hope is born when all is forlorn.,J.R.R. Tolkien,The Return of the King,{'hope'}
"We need hope, or else we cannot endure.",Sarah J. Maas,A Court of Thorns and Roses,{'hope'}
Yes We Can!,Barack Obama,,{'hope'}
"With every mistake, we must surely be learning.",George Harrison,,{'hope'}
"If winter comes, can spring be far behind?",Percy Bysshe Shelley,Ode to the West Wind,{'hope'}
Sadness is but a wall between two gardens.,Kahlil Gibran,Sand and Foam,{'hope'}
You'll stop hurting when you stop hoping.,Guillaume Musso,Seras-tu là?,{'hope'}
"Farewell Hope, and with Hope farewell Fear",John Milton,,{'hope'}
Hope costs nothing. ,Colette,,"{'inspiration', 'hope'}"
Hope is a verb with its shirtsleeves rolled up.,David Orr,,{'hope'}
"While the heart beats, hope lingers.",Alison Croggon,,{'hope'}
We carry within us the wonders we seek without us.,Thomas Browne,"Prose: ""Religio Medici""",{'hope'}
Poets are damned… but see with the eyes of angels.,Allen Ginsberg,,"{'poetry', 'hope'}"
I inhale hope with every breath I take.,Sharon Kay Penman,When Christ and His Saints Slept,{'hope'}
Hope keeps you alive.,Lauren Oliver,Before I Fall,{'hope'}
"But dear, don’t be afraid of love it’s only magic.",Robert M. Drake,,"{'writing', 'poetry', 'inspirational', 'quotes', 'hope'}"
"I embraced a cloud,but when I soaredit rained.",Frank O'Hara,Meditations in an Emergency,"{'poetry', 'hope', 'life'}"
Every moment has its pleasures and its hope.,Jane Austen,Mansfield Park,"{'time', 'hope'}"
I am hope.,Neil Gaiman,Preludes & Nocturnes,{'hope'}
"If it were not for hopes, the heart would break.",Thomas Fuller,,{'hope'}
Carry the fire.,Cormac McCarthy,The Road,{'hope'}
"As long as there's life, there's hope.",Tamora Pierce,,"{'hope', 'life'}"
Love is only one fine star away.,Stevie Nicks,,"{'hope', 'love'}"
Failure is a greater teacher than success,Clarissa Pinkola Estés,Women Who Run With the Wolves: Myths and Stories of the Wild Woman Archetype,"{'hope', 'inspiration', 'success', 'inspirational'}"
There is hope in forgiveness,John Piper,A Sweet and Bitter Providence: Sex,{'hope'}
Hope can get you through anything.,Jamie Ford,Hotel on the Corner of Bitter and Sweet,{'hope'}
Think big thoughts but relish small pleasures.,H. Jackson Brown Jr.,Life's Little Instruction Book,"{'positive-thinking', 'hope'}"
"Once you choose hope, anything's possible.",Christopher Reeve,,{'hope'}
"hope for the best, prepare for the worst",Chris Bradford,The Ring of Earth,{'hope'}
Hope attracts chances.,Toba Beta,My Ancestor Was an Ancient Astronaut,{'hope'}
"When it is dark enough, you can see the stars.",Chris Bradford,The Way of the Dragon,{'hope'}
You can break a man with hope.,Kate Morgenroth,Jude,{'hope'}
Never Give up! Where theres life theres hope!...,Will Brenner,,{'hope'}
You are only a prisoner when you surrender.,Tad Williams,Shadowplay,{'hope'}
"There was no hope in death, only an end.",Morgan Rhodes,Rebel Spring,"{'hope', 'death'}"
Bursts of hope make despair harder to live with.,Bethany Griffin,Masque of the Red Death,{'hope'}
I hope suffering don't exist.,David Levithan,Dash & Lily's Book of Dares,{'hope'}
Hope is the most evil of all emotions,Charity Parkerson,The Society of Sinners,{'hope'}
"When all else is lost, the future still remains.",Christian Bovee,,{'hope'}
"After all, tomorrow is another day.",Margaret  Mitchell,Gone with the Wind,{'hope'}
***A KEY WORD*** Imagined,Markus Zusak,The Book Thief,{'hope'}
"Don't you miss it?"" I say. ""Being free.""He laughs.",Lauren DeStefano,Wither,{'hope'}
Hope is the heartbeat of the soul~,Michelle Horst,,"{'hope', 'inspirational'}"
"Time works so hard for us, if only we can let it.",Tana French,The Likeness,"{'time', 'hope'}"
"Where there is a Key, there is yet hope.",Catherynne M. Valente,The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making,{'hope'}
"But everything I have to give, I'll give to you",Ray Lamontagne,,"{'faith', 'hope', 'love'}"
"He who plants a tree, plants a hope.",Lucy Larcom,,"{'hope', 'inspirational'}"
What is false about hope?,Mitch Albom,The First Phone Call from Heaven,"{'faith', 'hope'}"
One always has hope for human nature,Agatha Christie,Sleeping Murder,{'hope'}
Great hopes make great men.,Thomas Fuller,,{'hope'}
Despair is a free man—hope isa slave.,L.M. Montgomery,The Blue Castle,{'hope'}
The path i walk lights up in flames,Roberta Karim,,{'hope'}
Hope without love is hopeless.,Dejan Stojanovic,The Sun Watches the Sun,"{'poetry', 'wisdom', 'quotes', 'hope', 'philosophy', 'love'}"
To love is to soar in the wild unexpectedly.,Robert M. Drake,,"{'writing', 'poetry', 'inspirational', 'quotes', 'hope'}"
Everything happens for a reason. Just be patient.,Michael Christos Zeis,,"{'hope', 'life'}"
Love could be a last hope and a star to steer by.,Cassandra Clare,The Bane Chronicles,"{'hope', 'love'}"
Hope is faith holding out its hand in the dark.,George Iles,,"{'faith', 'hope'}"
Wherever there's hope there's a trial.,Haruki Murakami,1Q84,{'hope'}
Hope is a journeyInto an enchanted tomorrow,Karen Hackel,The Whisper of Your Soul,{'hope'}
"Live for the lovers, not the haters!",Scylar Tyberius,Sebastian the Great,"{'hope', 'inspirational'}"
Have faith in your beliefs,Michael Christos Zeis,,"{'faith', 'hope', 'life'}"
The morning was full of sunlight and hope.,Kate Chopin,The Awakening,{'hope'}
Uncertainty is the refuge of hope.,Henri-Frédéric Amiel,,{'hope'}
When Hope disappears ~ Faith steps in...,JerriFaye Thomason,,"{'faith', 'hope'}"
One who has hope lives differently.,Pope Benedict XVI,,{'hope'}
"Old folks live on memory, young folk live on hope.",Gayla Reid,All the Seas of the World,"{'hope', 'life'}"
Action is what makes hope a reality.,T.M. Brenner,,{'hope'}
When in darkness....strike a match,John Paul Warren,,"{'faith', 'hope', 'christian'}"
"If ever I was running, it was towards you.",Jennifer Elisabeth,,"{'inspiration', 'life', 'soul', 'destiny', 'hope', 'time', 'love'}"
The child was slender as fleeting hope.,William Peter Blatty,The Exorcist,{'hope'}
Give up isn't going to helpKeep going on will help,Kristopher Raines,,"{'faith', 'hope', 'inspirational'}"
Try to see the good in all things...,M. Howson,,"{'hope', 'inspirational'}"
"While there is tea, there is hope."")",Arthur Wing Pinero,,{'hope'}
Farming is a profession of hope,Brian Brett,,{'hope'}
Healing Follows Forgiveness,Pat Bluth,,{'hope'}
Hope and reality lie in inverse proportions.,Jodi Picoult,Lone Wolf,{'hope'}
There is a great deal of ruin in a nation.,Adam Smith,Correspondence,{'hope'}
Please don't take my wings...,Randall Wallace,Pearl Harbor,"{'faith', 'hope', 'inspirational'}"
Even a single lamp dispels the deepest darkness.,Mahatma Gandhi,,"{'inspiration', 'hope', 'love'}"
"Take a chance..., change a 'NO' to a 'YES'today.",M. Howson,,"{'life', 'hope', 'inspirational'}"
No rain can't get the rainbow.,ayumi hamasaki rainbow,,"{'faith', 'hope'}"
Your tears are my prayers.,Elizabeth Gilbert,Eat,"{'hope', 'inspirational', 'love'}"
And hope is but a dream of those that wake.,Matthew Prior,,"{'hope', 'inspirational'}"
There is a period for hope and one for mourning.,Federico Chini,The Sea Of Forgotten Memories,{'hope'}
From the mud of adversity grows the lotus of joy,Carolyn Marsden,The Buddha's Diamonds,"{'joy', 'hope', 'inspirational'}"
An opportunity is a miracle waiting to happen.,Rue Allyn,,{'hope'}
Despair wishes their hope diminishes.,Sherina Gandia,,{'hope'}
Mentre che la speranza ha fior del verde,Dante Alighieri,Purgatorio,{'hope'}
It took more than science to make hope real.,Jerome Groopman,,"{'faith', 'hope'}"
...любопытство - один из признаков надежды...,Vladislav Krapivin,Выстрел с монитора. Гуси-гуси,{'hope'}
Praying is pleasing to God.,Lailah Gifty Akita,,"{'faith', 'hope'}"
To live with hope is to seek heavenly help.,Lailah Gifty Akita,,"{'faith', 'hope', 'motivational'}"
Your purpose will fuel your hope.,Akiroq Brost,,"{'purpose', 'hope'}"
The world needs more beautiful things.,Paula Stokes,Hidden Pieces,{'hope'}
To repent is to return to God.,Lailah Gifty Akita,,"{'faith', 'hope', 'life-lessons'}"
Hope is victory in any hardship.,Lailah Gifty Akita,,"{'faith', 'hope'}"
You are in your own prison.,Lailah Gifty Akita,,"{'faith', 'hope', 'self-help'}"
The power of prayer is the purity of life.,Lailah Gifty Akita,,"{'faith', 'life', 'hope', 'christian'}"
Praying is a realm of possibilities.,Lailah Gifty Akita,,"{'faith', 'hope'}"
It is better to hope less than to be hopeless.,Ogwo David Emenike,,"{'hope', 'inspirational'}"
the hope of a better future belongs to us!,Manuel Corazzari,,{'hope'}
Why look so far?When it is so near!,Lailah Gifty Akita,,"{'hope', 'inspirational'}"
Do not lose heart. Hang on to hope.,Lailah Gifty Akita,,"{'faith', 'hope', 'inspirational'}"
"In every circumstance, keep calm.",Lailah Gifty Akita,,"{'faith', 'hope'}"
Perhaps love and hope are one and the same.,Cameron Dokey,Kissed:  Once Upon A Time Omnibus Belle/Sunlight and Shadow/Winter's Child,"{'hope', 'love'}"
"Whoever doubt, hardens his own heart.",Lailah Gifty Akita,,"{'faith', 'hope', 'inspirational', 'self-help'}"
The heavenly Father is a hope to the hopeless.,Lailah Gifty Akita,,"{'faith', 'hope'}"
Hope is never lost more than we are,Slaven Vujic,,"{'hope', 'motivational'}"
"Without hope, we lose heart.",Lailah Gifty Akita,,"{'faith', 'positive-thinking', 'hope', 'inspirational'}"
The power within is strength of the spirit.,Lailah Gifty Akita,,"{'faith', 'spiritual', 'hope', 'inspirational'}"
Only the spirit nourishes the soul.,Lailah Gifty Akita,,"{'faith', 'inspiring', 'soul', 'self-help', 'hope', 'spiritual', 'christian'}"
"Hope against hope, is the grace of faith.",Lailah Gifty Akita,,"{'faith', 'hope', 'inspirational'}"
Hope is a delicate thing. A dangerous thing.,Ally Carter,Take the Key and Lock Her Up,{'hope'}
Be patient in painful times.,Lailah Gifty Akita,,"{'faith', 'hope', 'christian', 'self-help'}"
Make time to pray.,Lailah Gifty Akita,,"{'faith', 'spiritual', 'hope', 'christian'}"
What a delight to desire to pray?,Lailah Gifty Akita,,"{'faith', 'inspiring', 'hope', 'religion', 'christian'}"
"A sin confessed, a guilt cleared by grace.",Lailah Gifty,Akita,"{'faith', 'inspirational', 'hope', 'christian'}"
Suffering makes a man to seek for his Saviour.,Lailah Gifty Akita,,"{'faith', 'hope', 'christian'}"
The corpse opened his eyes.,Donato Carrisi,The Lost Girls of Rome,"{'faith', 'hope', 'life', 'death'}"
The word of God is good to hear.,Lailah Gifty Akita,,"{'faith', 'hope', 'christian'}"
"With grace of God, we can only be glad.",Lailah Gifty Akita,,"{'faith', 'inspiring', 'lailah-gifty-akita-affirmations', 'hope', 'christian'}"
Grace is a free sacred gift from God.,Lailah Gifty Akita,,"{'faith', 'hope'}"
"Sometimes, crazy is exactly what we need.",Dennis Canfield,Back to Christmas,{'hope'}
There is a hope of salvation for every sinner.,Lailah Gifty Akita,,"{'faith', 'hope', 'christian'}"
"\with hope, you can survive any shock.",Lailah Gifty Akita,,"{'positive-thinking', 'hope', 'inspirational', 'self-help'}"
Faith in God is full assurance of hope.,Lailah Gifty Akita,,"{'faith', 'inspirational', 'hope', 'christian'}"
Hope is full assurance of faith.,Lailah Gifty Akita,,"{'life-philosophy', 'faith', 'hope'}"
Can any man sacrifice is life for his fellow man?,Lailah Gifty Akita,,"{'faith', 'hope', 'inspiring', 'religion'}"
O God let your face shine on us!,Lailah Gifty Akita,,"{'faith', 'hope', 'inspiring', 'lailah-gifty-akita-affirmations'}"
Every sin can be forgiven by the heavenly Father.,Lailah Gifty Akita,,"{'faith', 'inspiration', 'life-lessons', 'hope', 'christian'}"
Stay hopeful.,Lailah Gifty Akita,,"{'faith', 'hope'}"
Pray daily.,Lailah Gifty Akita,,"{'faith', 'hope', 'christian'}"
What is the fear of God? The grace to shun evil.,Lailah Gifty Akita,,"{'inspirational', 'hope', 'christian'}"
"You see, if we have no hope, we have nothing",Tarun Betala,,"{'hope', 'inspirational'}"
The rain begins with a single drop,Manal Al-Sharif,Daring to Drive: A Saudi Woman’s Awakening,{'hope'}
"shit happens, miracles don't",Mohamed el airou,,"{'hope', 'life'}"
The heavenly Father is faithful.,Lailah Gifty Akita,,"{'god', 'faith', 'hope', 'christian'}"
You might just find God in a mirror one day.,Kamand Kojouri,,"{'faith', 'spirituality', 'hope', 'religion', 'god', 'spiritual'}"
True faith rely on God's power.,Lailah Gifty Akita,,"{'faith', 'inspiration', 'motivational', 'hope', 'god', 'christian'}"
Love must risk all or perish.,Anthony  Ryan,Blood Song,"{'faith', 'hope', 'life', 'love'}"
When we love something we never give up.,Beverley Lee,A Shining in the Shadows,"{'hope', 'love'}"
Anger gets me going.Hope sustains me.,Scott Stabile,,{'hope'}
Life is all we need.,Lailah Gifty Akita,,"{'life', 'hope', 'inspirational'}"
Fight your battles on your knees.,Lailah Gifty Akita,,"{'faith', 'inspirational', 'hope', 'christian'}"
God has a passion for brand new beginnings.,Ngina Otiende,The Wedding Night: Embracing Sexual Intimacy as New Bride,{'hope'}
Doubt is a delusion.,Lailah Gifty Akita,,"{'faith', 'inspiration', 'hope', 'christian'}"
The heavenly Father is hope to the hopeless.,Lailah Gifty Akita,,"{'hope', 'christian'}"
Sure is a word of hope not the word of trust,Dattasmita HV,,{'hope'}
Joyful hope!,Lailah Gifty Akita,,"{'hope', 'christian'}"
My only Hope is in Jesus Christ.,Lailah Gifty Akita,,"{'christian', 'hope', 'lailah-gifty-akita-affirmations'}"
It is better to have hope than to be without hope.,Lailah Gifty Akita,,"{'faith', 'inspiration', 'hope', 'self-help'}"
"Do not fear, have faith.",Lailah Gifty Akita,,"{'faith', 'inspiring', 'fear', 'hope', 'christian'}"
"With hope, we can endure any hardship.",Lailah Gifty Akita,,"{'hope', 'self-help'}"
Hope is a gift. Use it wisely.,Harley King,,"{'hope', 'inspirational'}"
Prayer teaches us the grace of persistent effort.,Lailah Gifty Akita,,"{'faith', 'hope', 'christian'}"
The trials test the strength of faith.,Lailah Gifty Akita,,"{'faith', 'inspiration', 'hope', 'religion', 'christian'}"
Surround yourself with what matters.,hlbalcomb,,{'hope'}
Hope is an undiscovered disappointment,Unknown,,{'hope'}
As long as there's a maybe there will be a hopr,Hadil Diaf,,{'hope'}
Hope can live in a vacuum.,Greg Rucka,Star Wars: Guardians of the Whills,{'hope'}
"Fret not, fret not.",Lailah Gifty Akita,,"{'inspiration', 'hope', 'fear'}"
God is forever faithful.,Lailah Gifty Akita,,"{'god', 'faith', 'hope', 'christian'}"
Success is not got in twinkling of an eye.,Akanksha Agrawal,,"{'hope', 'inspiration', 'success', 'motivational'}"
"When Faith dawn, fear fades.",Lailah Gifty Akita,,"{'faith', 'hope', 'inspiring', 'fear'}"
